diff	lwr	upr	p adj
-1.25513190379761	-3.15429612774899	0.644032320153767	0.747316769624182
-0.644681340593648	-4.90614159527295	3.61677891408565	0.999999999994755
-0.649387222946549	-3.18598085418835	1.88720640829525	0.999999683755094
0.541894828335467	-1.32665663049413	2.41044628716506	0.999996549457244
0.20675262379674	-0.619730228677876	1.03323547627136	0.999999799258696
-0.357663085015508	-4.96452676797487	4.24920059794385	1
-0.482031560585797	-1.49554828037907	0.531485159207474	0.990096945626112
0.85921296296293	-0.608212458410802	2.32663838433666	0.902830320435515
2.17015668514613	1.18748571738716	3.1528276529051	5.73541214521356e-13
-0.471084595206328	-1.49545915014489	0.55328995973223	0.993617790889613
0.37333333333331	-0.880797056894755	1.62746372356137	0.999994391736036
1.27267848330865	0.270853419496073	2.27450354712122	0.000954465589149911
-0.331765070509856	-1.6498570118353	0.986326870815585	0.999999773405197
0.40540198735317	-1.24884064726788	2.05964462197422	0.999999866407554
1.42203810747162	0.206787995584516	2.63728821935873	0.00480983388515877
0.130622537431017	-2.57511027336774	2.83635534822977	1
1.11751145794621	-0.262711588567032	2.49773450445945	0.330507989647123
3.34779054916986	0.548141946582577	6.14743915175714	0.00323082326111668
-0.342781717888124	-2.36958751701835	1.68402408124211	0.999999999939463
0.267668845315841	-4.0521876916611	4.58752538229278	1
0.26296296296294	-2.3705564024315	2.89648232835738	1
1.45424501424496	-0.543904517733391	3.4523945462233	0.558881099809789
1.11910280970623	0.030897450738695	2.20730816867376	0.0351656588957869
0.554687100893981	-4.10624735382869	5.21562155561666	1
1.34124452354873	0.161936842784895	2.52055220431256	0.00787875028593854
2.65218824573193	2.20155372697971	3.10282276448414	0
0.0109469653794694	-0.524564441987605	0.546458372746543	1
0.855364893919107	-0.0447863568761647	1.75551614471438	0.0889147544240884
1.75471004389445	1.26370831569202	2.24571177209687	0
0.150266490075941	-0.837050887671339	1.13758386782322	0.99999999999402
0.887433547938968	-0.517539025748033	2.29240612162597	0.817204862528766
1.90406966805742	1.05892939978456	2.74920993633028	3.48832074337224e-13
0.612654098016814	-1.9482869950284	3.17359519106203	0.999999917389683
1.59954301853201	0.53069087873858	2.66839515832543	1.40985842635999e-05
3.82982210975566	1.16984813684096	6.48979608267036	4.34932309560931e-05
0.139249842697674	-1.68978569167628	1.96828537707163	1
0.749700405901638	-3.48097208658429	4.98037289838757	0.999999999835666
0.744994523548737	-1.73952826494048	3.22951731203796	0.999993586732307
1.93627657483075	0.139047933071452	3.73350521659005	0.0184517717988457
1.60113437029203	0.951811536949201	2.25045720363485	1.63091762317435e-13
1.03671866147978	-3.54168053800421	5.61511786096377	0.999999972715532
1.3109437221832	0.158037526742999	2.4638499176234	0.0079063897721432
-1.33029755816926	-2.51894960709427	-0.141645509244248	0.0102649123285337
-0.48587962962962	-1.87742319714795	0.905663937888714	0.99990466472587
0.413465520345719	-0.755809435809218	1.58274047650066	0.999881954480385
-1.19097803347279	-2.64043201011196	0.258475943166391	0.301282991359971
-0.45381097560976	-2.21451230144729	1.30689035022777	0.999999639005654
0.562825144508691	-0.793782130663338	1.91943241968072	0.998507066773834
-0.728590425531913	-3.50069080395276	2.04350995288893	0.999999471731601
0.258298494983279	-1.24787749829717	1.76447448826373	0.999999999918425
2.48857758620693	-0.375262975447469	5.35241814786133	0.2016934331976
-1.20199468085105	-3.31658499861854	0.912595636916429	0.926351096016193
-0.591544117647089	-4.95327668219876	3.77018844690458	0.999999999999859
-0.596249999999991	-3.2979114725971	2.10541147259712	0.999999983826319
0.595032051282026	-1.49210762223131	2.68217172479536	0.999997496144955
0.259889846743299	-0.984192693884017	1.50397238737061	0.999999994773421
-0.304525862068949	-5.0042982454753	4.3952465213374	1
-2.64124128035246	-3.11579218067411	-2.1666903800308	0
-1.79682335181282	-2.66209692929229	-0.931549774333349	1.18702825346872e-11
-0.897478201837481	-1.32116297460327	-0.473793429071694	3.75877107217093e-12
-2.50192175565599	-3.45754809161455	-1.54629541969742	1.98951966012828e-13
-1.76475469779296	-3.14764081833525	-0.38186857725067	0.000865189487367912
-0.748118577674509	-1.55600976009461	0.0597726047455908	0.115372646622722
-2.03953414771511	-4.58842515590347	0.509356860473246	0.354620710338105
-1.05264522719992	-2.09229468077397	-0.0129957736258723	0.0429104009703669
1.17763386402373	-1.47074066125767	3.82600838930512	0.995959877826873
-2.51293840303425	-4.32506341957656	-0.700813386491948	0.00011974491196165
-1.90248783983029	-6.12587697987563	2.32090130021505	0.995171478999984
-1.90719372218319	-4.3792939580349	0.564906513668517	0.432144591894432
-0.715911670901175	-2.49592764845189	1.06410430664954	0.999064763699975
-1.0510538754399	-1.65109240043324	-0.45101535044656	5.15858417093895e-08
-1.61546958425215	-6.18713944540917	2.95620027690487	0.999883313550208
0.844417928539638	-0.0679412999517215	1.756777157031	0.115955833363079
1.74376307851498	1.23072332898009	2.25680282804987	0
0.139319524696472	-0.859140635703943	1.13777968509689	0.999999999999345
0.876486582559498	-0.536338608438217	2.28931177355721	0.841052228195412
1.89312270267795	1.03499150026111	2.75125390509479	5.95745675013859e-13
0.601707132637345	-1.96355043134189	3.16696469661658	0.999999944373848
1.58859605315254	0.509442688590279	2.6677494177148	2.30321573491121e-05
3.81887514437619	1.15474515053417	6.48300513821821	4.9206599753937e-05
0.128302877318204	-1.70677152812362	1.96337728276003	1
0.738753440522169	-3.49453332346892	4.97204020451326	0.999999999881519
0.734047558169268	-1.75492423235534	3.22301934869388	0.99999528153908
1.92532960945128	0.121955583281161	3.72870363562141	0.0210551734547481
1.59018740491256	0.924043854763334	2.25633095506178	1.99729122130066e-13
1.02577169610031	-3.55504333152749	5.60658672372811	0.99999997824683
0.899345149975339	0.0123786390568877	1.78631166089379	0.0421440542009455
-0.705098403843166	-1.93815253841912	0.527955730732785	0.922019286161776
0.0320686540198603	-1.55524821012723	1.61938551816695	1
1.04870477413831	-0.0737429829753107	2.17115253125193	0.105698085653932
-0.242710795902293	-2.90805245813637	2.42263086633179	1
0.744178124612899	-0.55508004493389	2.04343629415969	0.920791200335085
2.97445721583655	0.213825326037276	5.73508910563582	0.0184298247148945
-0.716115051221434	-2.68867630005395	1.25644619761109	0.999816873765486
-0.105664488017469	-4.40033754112293	4.18900856508799	1
-0.11037037037037	-2.70237353026723	2.48163278952649	1
1.08091168091165	-0.862193484835455	3.02401684665875	0.940453602484388
0.745769476372919	-0.23771770518739	1.72925665793323	0.469692587962359
0.181353767560671	-4.45624972176749	4.81895725688883	1
-1.60444355381851	-2.57975525865154	-0.629131848985469	5.97772638832872e-07
-0.867276495955479	-2.26383843514587	0.529285443234915	0.839767163637347
0.149359624162972	-0.681723638957441	0.980442887283386	0.999999999778255
-1.14205594587763	-3.69839250416377	1.4142806124085	0.995689232965146
-0.15516702536244	-1.21293931367574	0.902605262950856	0.99999999999732
2.07511206586121	-0.580429094385826	4.73065322610825	0.404560248491752
-1.61546020119677	-3.43804306712775	0.207122664734206	0.171543351125434
-1.00500963799281	-5.23289646900658	3.22287719302096	0.999999927290511
-1.00971552034571	-3.48949188197689	1.47006084128548	0.998872269551432
0.181566530936307	-1.60909482955108	1.97222789142369	1
-0.15357567360242	-0.784493623167111	0.47734227596227	0.999999883217883
-0.717991382414668	-5.29381661367277	3.85783384884343	0.999999999987985
0.737167057863027	-0.901154692373853	2.37548880809991	0.995245941916459
1.75380317798148	0.56031572620711	2.94729062975585	2.42546994863035e-05
0.462387607940873	-2.23364086122154	3.15841607710328	0.999999999918281
1.44927652845607	0.0881758263669274	2.8103772305452	0.0218747157230176
3.67955561967972	0.889284707909646	6.46982653144979	0.000413060829097089
-0.0110166473782671	-2.02484911570556	2.00281582094902	1
0.599433915825697	-3.71435096095753	4.91321879260892	0.999999999999402
0.594728033472796	-2.02881989081004	3.21827595775564	0.999999972093625
1.78601008475481	-0.19897883593128	3.7709990054409	0.150657543399602
1.45086788021609	0.387020914535912	2.51471484589626	0.000183206975083894
0.886452171403837	-3.76885549343661	5.54175983624428	0.999999999244973
1.01663612011845	-0.540144091071871	2.57341633130877	0.76710630709085
-0.274779449922153	-3.15014409374476	2.60058519390045	1
0.712109470593039	-0.976602301628158	2.40082124281424	0.998102103636991
2.94238856181669	-0.0215217083300114	5.90629883196339	0.0545626377332105
-0.748183705241294	-2.99644381895147	1.50007640846888	0.999958328804726
-0.137733142037329	-4.56581312003847	4.29034683596381	1
-0.142439024390231	-2.94995679626982	2.66507874748935	1
1.04884302689179	-1.1736180737031	3.27130412748668	0.991036761875949
0.713700822353059	-0.746067205382109	2.17346885008823	0.985990802768321
0.14928511354081	-4.61212662907641	4.91069685615803	1
-1.2914155700406	-3.93868510206577	1.35585396198456	0.986369987252202
-0.304526649525412	-1.56629587956793	0.957242580517109	0.999999901473866
1.92575244169824	-0.817435162116844	4.66894004551332	0.63431690350214
-1.76481982535975	-3.71289263692089	0.183252986201397	0.141704549377683
-1.15436926215578	-5.43784990665719	3.12911138234563	0.999999142738869
-1.15907514450868	-3.73249119708614	1.41434090806878	0.995180457909672
0.0322069067733342	-1.88603381949151	1.95044763303818	1
-0.302935297765393	-1.23633598077428	0.630465385243498	0.999973181075763
-0.867351006577641	-5.49459164468765	3.75988963153237	0.999999999458275
0.986888920515193	-1.74005420299755	3.71383204402793	0.999826125808184
3.21716801173884	-0.439228498312557	6.87356452179024	0.182376415071892
-0.47340425531914	-3.57810148502368	2.6312929743854	0.999999999993774
0.137046307884824	-4.78152702600068	5.05561964177033	1
0.132340425531923	-3.39847072612355	3.6631515771874	1
1.32362247681394	-1.76244373972977	4.40968869335765	0.997572640629527
0.988480272275212	-1.60292746176295	3.57988800631337	0.999591002056157
0.424064563462964	-4.79661672655734	5.64474585348327	1
2.23027909122365	-0.589873573688198	5.0504317561355	0.379118013219351
-1.46029317583433	-3.51532857767743	0.59474222600876	0.609404067988618
-0.849842612630368	-5.18301572889319	3.48333050363246	0.999999998595716
-0.85454849498327	-3.50985506925073	1.80075807928419	0.999976907681708
0.336733556298746	-1.6900447511601	2.3635118637576	0.999999999958696
0.00159135176001968	-1.13832954844584	1.14151225196588	1
-0.562824357052229	-5.23610358545935	4.11045487135489	1
-3.69057226705798	-6.87744960116908	-0.503694932946889	0.00578209778349681
-3.08012170385402	-8.05097735407617	1.89073394636814	0.842560262910438
-3.08482758620692	-6.68811353700109	0.51845836458725	0.226217936617427
-1.8935455349249	-5.0622750827766	1.27518401292679	0.88357999479228
-2.22868773946363	-4.91800666784843	0.460631188921169	0.284851865034014
-2.79310344827588	-8.06307075239685	2.47686385584509	0.964153991410482
0.610450563203965	-3.96986769481747	5.1907688212254	1
0.605744680851063	-2.43622492659239	3.64771428829451	0.999999998069794
1.79702673213308	-0.715095159186567	4.30914862345273	0.595509821408881
1.46188452759435	-0.409570988304374	3.33334004349308	0.405324429525184
0.897468818782104	-4.00584280051389	5.8007804380781	0.999999999673007
-0.00470588235290137	-4.88392691088647	4.87451514618066	1
1.18657616892911	-3.38113388639641	5.75428622425464	0.999999579233802
0.851433964390388	-3.39775001617132	5.1006179449521	0.999999997801098
0.28701825557814	-5.92552418601512	6.4995606971714	1
1.19128205128202	-1.83166996576473	4.21423406832877	0.999316811491061
0.856139846743289	-1.65977514556217	3.37205483904875	0.999938629974473
0.291724137931041	-4.89189885534718	5.47534713120926	1
-0.335142204538727	-2.17552410858613	1.50523969950867	0.999999999706457
-0.899557913350975	-5.79109393393596	3.99197810723401	0.999999999638275
-0.564415708812248	-5.15992590810686	4.03109449048236	1
